리뷰일,앱이름,별점,사용자 리뷰,회사 응답
2025-10-01,토스,1.0,업데이트가 안되네요...,"안녕하세요. 김덕일님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,"그냥 간편한 송금 어플을 원하는데, 신경 쓰지도 않는 변화 때문에 업데이트를 안 하면 못 쓰게 막아서 상대방 4 5분 기다리게 하는 거 답답하네요.","안녕하세요. DH Kim님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,.편리하게잘사용하고이습니다 감사합니다,0
2025-10-01,토스,3.0,만보기 선택하면 자꾸 허용하기 뜨는데 다 허용해도 계속 뜨고 걸음수체크가 안되요,"안녕하세요. 김순수님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 안내드리는 경로 [설정 → 개인정보 보호 및 보안 → 동작 및 피트니스 → 피트니스 추적 토글 ON] 를 통해 설정 후 재확인을 부탁드릴 수 있을까요? 이후에도 동일하다면 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,워치에서도 결제할 수 있으면 좋겠음,"안녕하세요. 윤영석 (yyy)님, 토스팀입니다. 토스를 이용하시면서 느끼신 소중한 의견을 주셔서 감사합니다. 반영될 수 있다 확답 드리기는 어려우나, 고객님께서 말씀해주신 내용은 팀내에 공유하여 보다 편리한 토스 사용 경험을 하실 수 있도록 노력 하겠습니다. 다른 문의 사항이 있다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,2.0,토스 포인트 혜택이 갈수록 적어짐 쇼핑영상 보고 포인트받기에 왜 입장마감을 두는지 모르겠음,"안녕하세요. 장혜원님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 다만 혜택을 축소하기 위함이 아닌 더 다양한 혜택을 제공해드리고자 노력중이며 송금/결제/혜택 등을 무료로 제공해드리고 있는 만큼, 보다 많은 고객님들께 지속 가능한 서비스 제공을 위해 시행되는 내용인 점 너그럽게 양해 부탁 드립니다. 말씀 주신 소중한 의견 결코 흘려 듣지 않고 내부적으로 공유하여 향후 서비스 운영에 충분히 참고할 수 있도록 하겠습니다. 다른 문의사항이 있으시다면 24시간 운영되는 카카오톡(@toss) 또는 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트가안돼고 인앱을구매하래요,"안녕하세요. E.T E님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,사용하기 좋긴한대 업데이트 하라해서 누르면 안되고 누르면 안되고,"안녕하세요. 박상현님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,업대이트가 안돼요,"안녕하세요. 김민경님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트가 안되요,"안녕하세요. 서유정님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,"해외입니다. 업데이트가 안되는데 어떻게 해야하죠? 토스를 아예 사용할 수 없는 화면인데요,",0
2025-10-01,토스,1.0,업데이트가 안되는데 자꾸 앱은 종료되고 어떻게 합니까?,"안녕하세요. 이은아님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,업데이트가안되서 다시깔았는데 다날아갔어요 연락주세요,"안녕하세요. 김정환님, 토스팀입니다.남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,이번 업데이트로 앱이 많이 가벼워졌네요! 혜택탭 순서가 바뀐건 아쉽지만 적응하면 나쁘지 않네요.,"안녕하세요. 전제은 (JEON je-eun, しんじょう こうさく)님, 토스팀입니다.먼저 토스를 이용하시면서 느낀 소중한 의견 전달 감사합니다. 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,1.0,업데이트하라고 해서 클릭했는데 왜 계속 안될까요?,"안녕하세요. 김미야님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,토스증권 점검으로 출석못함 점검시간 끝나도 계속 접속안됨. 오늘 들어와보니 방문실패라네요 아니 보상을 해줘도 모자랄판에... 이래서 사람들이 토스증권 쓰지말라고할때 말을 들었어야했는데 지금이라도 다른 증권사로 갈아타는게 답이네요,"안녕하세요. 남성김진수 님, 토스팀입니다. 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,아니 탈퇴하는데 무슨 영상통화? 개인정보빼갈라는거 아님? 완전 사기어플,"안녕하세요. Ju Hyun님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 토스는 안전한 서비스 제공을 위해 고객센터를 통한 탈퇴를 희망하실 경우 비대면인증 과정을 통해 도움을 드리고 있습니다. 가장 빠르고 간편한 방법인 앱 내 경로를 안내드리겠습니다. 토스 앱 → 오른쪽 아래 [전체] → 오른쪽 위 톱니바퀴 [설정] → 가장 아래의 [탈퇴 하기]
다른 문의가 있다면 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,아니 업데이트 왜 이상하게해요 보기 진짜 불편하네,"안녕하세요. 음율성님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,업데이트가 안 되네요,"안녕하세요. 안영미님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,1등찍기가잘안되네요 업데이트를해도폰을껐다가다시켜야되고 장난하는것도아니고,"안녕하세요. 진혜련 님, 토스팀입니다. 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,쉽고. 편리해서. 좋네요,0
2025-10-01,토스,1.0,업데이트가 안되요ㅠ(플립3사용자),"안녕하세요. 문하나님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,좋아요,"안녕하세요. 김진철 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,광고보는 어플,"안녕하세요. 으하하하하하님, 토스팀입니다.먼저 토스를 이용해주셔서 감사합니다. 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,1.0,아니..업데이트 왜이래여 토스증권 개불편,"안녕하세요. 킹슬라임님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트후 글씨가 작아서 불편감이 있습니다... 40대라 그런지 힘드네요ㅠㅠ 글씨 크기 조절기능 있을까요?,"안녕하세요. 순두부별똥별님, 토스팀입니다.먼저 토스를 이용해주셔서 감사합니다.
앱 내 글씨크기는 단말기의 기기 글자크기 설정을 따라 설정이 가능합니다. 만약 단말기 글씨크기를 조정한 이후에도 설정이 어렵거나 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,3.0,업데이트도 안되고 실행도 갑자기 안되는데 왜 그런걸까요?,"안녕하세요. 어깨펴님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트 하라고 떠서 하려고 하는데 업데이트도 안되고 어플 자체가 들어가 지지 않아요~ 왜 이럴까요?,"안녕하세요. so p님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
